posts,label
maya is talking to me about drinking tea from her ass and butthole steaming and chinese herbs in her ass and i literally just don't even know what our friendship has come to,1
What would you like to change? ,0
everything except my butt and relationship status oops,0
What movie can you watch over and over again? ,0
the nightmare before christmas omg,0
hELp pLEase my brother told me he want to fuck  me and now I wanna die I'm crying I feel betrayed and nasty :'( ,1
babe you should tell your guardian or something it's incest and disgusting,0
Had u had sex in general ? ,1
no but why is it your concern,0
Have you and your boyfriend had sex before ,1
no but we have nuggets at bk and that's all that matters,0
How do you spend the majority of your free time? ,0
why the fuck is everyone so ableist like stop,0
What's the last photo you took on your phone? Post it! ,0
i literally fucking backed myself into a car and choked in front of babe i hate myself lmfao,0
What does it mean if a girl puts her ass into a guy's groin area on the dance floor at a club? Is she just being friendly or is it some kind of come on?? ,1
probably a come on??,0
YOUR SO PERFECT ,0
omg i love you,0
You're so pretty  ,0
thank you omg,0
"If you tweeted something really witty or insightful and a twitter famous person copied it word for word, and took all the credit, how would that make you feel? ",0
i would flip a shit,0
"i dont know anymore spanish, so aye ",0
lmao what's up,0
you're so pretty omfg ,0
thank you omg so are you!,0
"My gf broke up with me saying there's no use in her dating a gay guy, but i'm not even gay, i'm bi wtf :( ",0
"im so sorry babe. she's trash and doesn't deserve a gem like yourself. go out there, forget ablut her, and find someone new, that will accept you despite your sexuality and treat you like the king you are.",0
"Have you ever broken any bones? If so, how many and which ones? ",0
id die if i did,0
bruh my phone is a flip phone from 2009... ,0
lmao,0
Do you have white pride? ,0
god no i hate being a pasty fuck,0
u Blacks are RACIST. ,1
not doing this lmao bye,0
I swear to god I mean me that person got burned bruh it was like 1000000000000000 burn bruh like cerealy ,0
lmfao,0
that moment when you have shitty grammar ,0
ya,0
Ur such a shity friend ,1
lmfao how,0
Are you allergic to anything? ,0
bullshit & fuckboys,0
"Funniest ""Laugh Out Loud"" moment you've encountered today? ",0
babe chasing the geese holy fucking shit,0
What are you listening to right now? ,0
violent pornography by system of a down lmao,0
I gave u my heart I gave u my soul I gave u DEEZ NUTS HA GOTEEM HA GOTEEM HAHA ,0
im peeing omg,0
do u support gay marriage ,0
"same sex marriage* but yes,,",0
"good, every race can be racist ",0
you're walking yourself in a humorous circle of ignorance lmfao bye,0
"you didn't really  answer my question, ur saying that only white people are racist, so that means all white people right? ",0
no lmao,0
who is the best singer to ever exist and why is it frank Sinatra ,0
justin literally eat my entire dick,1
Kiersten heljm likes black cock in her crab infested vagina ,1
couldn't even spell my last name right,0
do you like frank Sinatra? ,0
justin david armstrong eats dick,1
What was your first thought when you woke up this morning? ,0
reverse racism doesn't exist holy shit just shut up already,0
do you have penis or vagina ,1
"fuck you for asking what's in my pants, you invasive piece of shit. would you go up to a stranger and ask what the fucks in their pants?? it's creepy",1
"It's okay wifey, I understand , you bum ass nigg ",1
i love you,0
what's in ur pants ,1
butt,0
damn it I gave it away with the cereal ,0
what,0
Where you do not mind waiting? ,0
for dr. finklestein lmao,0
Babes why is your friend Chinese? ,0
bc she was born like that you thirsty hoe and I love her that way,1
"Loving v. Virginia was good, Obergefell v. Hodges was not... As a mixed race person, people comparing interracial marriage to same-sex marriage offends me...  ",0
"lol fuck u, trash",1
it makes me mad when people say boys n girls cant be friends when im literally gay as hell and have mainly girl friends hahahaha ,0
same omfg,0
you looked hot as fuck at formal ,0
thanks lmao,0
"Hey baby girl, you alright? I saw all the shitfaced comments you got and I'm just wondering ",0
yes babe thank you,0
Who would you like to be? ,0
ruby rose holy fuck,1
What can you do that others can't do? ,0
fuck everything up lol,0
told u and who tf is manny ,0
stfu manny lmfao,0
DEEZ NUTS DEEZ NUTS DEEZ NUTS  GOTMEEE ,0
omg manny stop,0
Post a picture of your favorite landscape in the world! ,0
no fuck this im upset af,0
THE MONEY TURNED MY TUNA INTO LOBSTER ,0
dead omg,0
What's a common misconception people have about you? Why do you think people feel this way? ,0
that im a lesbian bc they're dumbshits,1
why'd you n rey break up ,1
he doesn't love me anymore lmfao,0
Ya you are a dick when u pissed ur bad ,1
ily anyway,0
your funny when your mad ,0
you're cunt when you're screaming at me to stop fucking calling you pussy,1
I hate myself to!!! we're like twins ,0
stop omg,0
are you still fucking ray ,1
we were never dating omg,0
Do you know any single teenage boys from the ages to 15-18??? ,0
yeah lmao,0
green lantern is beautiful and Little Things make me cry too. Only because No boy would ever say that to any girl ,0
ik omg,0
y do u and kiersten call each other babe and stuff if ur not dating wtf ,0
im so sorry I never knew this could affect someone so much wow,0
What's the coolest thing about your city? ,0
nothing. fuck this.,0
deez nuts goteem haha gotmee ,0
go away you holy shit lmfao,1
I wish Mulan had a male hero from Europe like Marco Polo that I could identify with instead of that gook Shang  ,0
nice,0
What would your DJ name be? ,0
pegboard keesten lmfao,0
what so cute about them ,0
idk I just like fingers a lot omg,0
What is paradise for you? ,0
pride parade omg,0
Xbox or PlayStation? ,0
playstation bc where the fuck have you heard of playing kingdom hearts on xbox???,0
oh shit you gunna burn in hell too c: ,1
rip,0
What is your happiest moment? ,0
when im not the only one by sam smith played at the dance yesterday omg I couldn't stop screaming,0
YOU'RE DATING BRIAN!?!?!?!   YASSS GET IT ,1
no omg we just danced,0
"And we're such amazing people, we even made Brian dance :p ",0
dude kik me bc omg,0
When is the last time you told somone you love them? ,0
like an hour or two ago omg,0
Me+Kiersten= swaggy ass babies  all you guys fuck off she's mine ,0
yeah yo,0
does bae send u kissey emojis ,0
