,q_a,label
4306, mkay skank<33,0
4307, thank you <3 but i dont jump from guy to guy like u,1
4308, haha how funny i just did that to you<333333,0
4309, i love you tooo<3333,0
4310, jostin?,0
4311, lol okay your dumb  gooodjob at whatever it is your trying to accomplish... yeah its not working.,0
4312, ;)<3,0
4313, thanks baby girl so are you and i love you too<33,0
4314, haha<3r r r thanks baby girl   so are you<33,0
4315, lol who are you?,0
4316, aww  thanks stranger<3r ily:)),0
4317, baby hoeeeeee;D,0
4318, hahh.. your the gourgeous one hunny bunn<333333,0
4319, love you too purty<3,0
4320, hey pretty<3,0
4321, aw no honey thats you<3,0
4322, laurennnnnnnnn<3,0
4323, Lmfao!!! I love you too bebe<3,0
4324, k cool why do think i actually girl,0
4325, hah... im str8..,0
4326, no shit sherlock..,0
4327, stfu stfu your so imaturee,1
4328, mkay your  :],0
4329, word.,0
4330, dale pues<3,0
4331, yuppp...,0
4332, oh oky well who ever did can smd:)))),0
4333, lol...,0
4334, lol well i hope it is for me,0
4335, love you more:),0
4336, lol thanks and not really  i dance..,0
4337, what are you doing tomorrow biatchh!?,0
4338, lmfao guess so:),0
4339, aw<3 who is this ?,0
4340, cool.,0
4341, sean  oscar can't remember guys in between tico and tony:),0
4342, there are none...,0
4343, of what?!,0
4344, haha fashowwwww<3,0
4345, um i have a boyfriend...,0
4346, lol oh okay,0
4347, Same  I'm Orlando at my uncles btw which Juan is this?,0
4348, i knowwww;),0
4349, sameee:)r r who are you?,0
4350, thank you?..,0
4351, Lol I miss you too<3,0
4352, nah your just jelous;)),0
4353, legit?,0
4354, thanx and nopeeee,0
4355, lol well good luck<3,0
4356, Lol that's very sweet<3 who are you?,0
4357, lol your a cutie:),0
4358, :)),0
4359, okayyy:),0
4360, i dont know it! obviously,0
4361, lmao word,0
4362, cooollll:))),0
4363, thanx.,0
4364, DONT BREAK IT!,0
4365, no wtf ? thats not true.,0
4366, gracias..stranger;),0
4367, nah,0
4368, y yes i doo:))<3,0
4369, nada about to crash hby ?,0
4370, k thank you:)),0
4371, hahaa idk if there are hakkers:/,0
4372, what about him?...,0
4373, wtf um yeah it really is...,0
4374, hahaha!r idk why dont you ask him:),0
4375, muahahahahah!!!!<3,0
4376, its not really anyones buisness   why dont you ask her..,0
4377, confused much?,0
4378, well theres actually a lot of ppl but are we close?,0
4379, lol adorable:),0
4380, cool. i really dont give a fuhkkkkk! i love tony:))<3,0
4381, baby  i love youuuu<33,0
4382, lmao i love you too girly<3,0
4383, thanks...,0
4384, thanks kiddo:)),0
4385, wtf i love her..,0
4386, yeahh i know we talked.,0
4387, cuz ppl piss me off and im not ganna waste my timee:)),0
4388, aww,0
4389, i love you more; r lol<3,0
4390, lmao fureal,0
4391, jess:),0
4392, idk i was boreddd and i was thinking of money;))),0
4393, lol ive known him for a long time.,0
4394, lol no that bitch was starting beef with me......,0
4395, 3rd,0
4396, too much...,0
4397, dont waste time speed up your breathing .just close your eyes we'll hope its not for nothing at all..........i love that damnn songxD,0
4398, cuz bitches hate but i dont let that get to me:),0
4399, am i what rofl?,0
4400, too much,0
4401, why yes i was <333,0
4402, hah.. smddd..,0
4403, i just dont like her... shes so fake!,0
4404, a reallly good cloae friendddd:))r <3,0
4405, cool kid,0
4406, 7th,0
4407, 8th,0
4408, well im going to 8th grade but im trying out for reef:),0
4409, yes ma'am:),0
4410, 7 1/2,0
4411, i dont go to one...,0
4412, lol wtf?,0
4413, lol thanks  and i wear cover girl:),0
4414, i dont remember lol,0
4415, idk something special what would you want?;D,0
4416, lmfao hard choice.,0
4417, 16-17,0
4418, whattt?,0
4419, idk you tell me;),0
4420, either palmetto or coralreef,0
4421, south florida mixed martial arts academy.,0
4422, vibin hby?,0
4423, Hah love you bAby gurlll<33,0
4424, soon bby<33,0
4425, you dont know shit,0
4426, ...........,0
4427, idk what was the date but i was at brittany's house over spring break,0
4428, when ever i go to sflmma:),0
4429, at brittanysss:)),0
4430, honestly no.,0
4431, noo  shes not fake unlike  some people. (cough  cough),0
4432, its an old picture i had,0
4433, ...,0
4434, message me on facebook and ill tell you=),0
4435, tonyy<3,0
4436, lmfao  i kno mannn,0
4437, haha<3,0
4438, tony:),0
4439, alex parker  yours?,0
4440, idk i have a couplee<3,0
4441, idk damit,0
4442, i dont but she swears she can whoop my ass lmfaoo..,0
4443, lol your the cute one babes:),0
4444, too bad,0
4445, stfu im deff nottt..!,0
4446, it was an accident but i noticed it the next day and i put back up:),0
4447, lol thanks gurl and i know who you aree:)),0
4448, um im not a follewer i just have a lot of 8th grade friends.,0
4449, i dont....,0
4450, why would i ?r r r <3,0
4451, i honestly have no clue.,0
4452, didnt feel good://,0
4453, haha your cute:),0
4454, haha i fucking love you too my loveeee<3,0
4455, hah... i have a lot of scene friendssss...,0
4456, nah i dont think so :/,0
4457, nope:),0
4458, it depends,0
4459, what about it..,0
4460, i miss you too<33,0
4461, haha your such a cutie<3,0
4462, lmao<33,0
4463, word!,0
4464, hah... i wishhhh</3,0
4465, <33333,0
4466, thanks and hes in 10th:)),0
4467, aw thanksss<3,0
4468, jess<3,0
4469, aww  thankss:)),0
4470, haha!r ya tu sabes<3,0
4471, thanks but i dont really try to look older...,0
4472, awww thanks <3,0
4473, it really doest matter if im in 7th grade  if i was born a week earlier i would be in 8th im 13 turnig 14 ...,0
4474, um not really but thanks:)),0
4475, thanks i know...,0
4476, nahhh,0
4477, lmao no!r sean cruz?..,0
4478, lmao no.r sean cruz?..,0
4479, thank youuuu..,0
4480, thanks i am .. i guess. i dont ever fuckmy friends over..,0
4481, well thanks i am  and you should talk to meee.,0
4482, word.,0
4483, stfu i dont care cuz camilas fucking gorgeous and i dont need to kknow that-__-,0
4484, yeah?r ...,0
4485, thanx boo <3,0
4486, haha trippyxp,0
4487, thank you <3,0
4488, haha  i know;),0
4489, why thank you :),0
4490, lol thanks um i use a lot of different one actually but you can get them all fromm cvs..,0
4491, thanks baby<3,0
4492, thanks babes<3,0
4493, hah thanks;),0
4494, you aree;),0
4495, thanks hunn<3,0
4496, hah... thaks and i did :))),0
4497, why thank you kiddo,0
4498, thanx hunn so are you<3,0
4499, thank you :D,0
4500, lmao...,0
4501, thanx,0
4502, no.r i dont like her r  i love her<3,0
4503, lol xD i haveee nooo clueee o.O,0
4504, both but my dad i think the most,0
4505, yes it is,0
4506, lmao forgot why u was named that plese tell me again lol,0
4507, Why does the rain fall from up above,0
4508, *turns face* i dont kiss people i dont know =/,0
4509, lol i sooo dont run lady unless you have my wallet then ill chase yah lol,0
4510,  need itr r lol its kinda boring singing to myself you know lmao,0
4511, =DD i do do do,0
4512, nothing,0
4513, i know u get my offline? i told you this morning and my intention was to come back but my cell phone was being gay i told you that yesterday =( sorry,0
4514, =( im sorry my connect flaked out on me and then i had to get up and do some stuff family day sundays =( sorry,0
4515, smile why cause u mentioned her name no thats nothing to smile about =(,0
4516, mr bandicoot is mine :D:D i love the island game the very first game with ripper roo in it lol soooooooooo addctive,0
4517, CLARISSA!! do u like skylines as well :O i love u really muchly lol wait i just red the rest of you post lil lady AFTER!!! honda civics??? hmm ill have words with you in a min :P yes my fav in the world are skylines :D,0
4518, =(((((,0
4519, like i said time flys when u haven fun =D,0
4520, butt eyes lips,0
4521, noiceeee was it worth ben suspended over lol,0
4522, lies are neva pretty,0
4523, lmfao i dont know any so again i cheated and went to my sources and they said bomb so bomb it is,0
4524, well nothing should have stoped you from doing it right,0
4525, im 23,0
4526, lmao sorry u broke fs once again lmao,0
4527, aww yeah hes mighty fine =D and the song was Got your back ft Keri hilson mad sexxii song love it,0
4528, lmfao ahahahaha holy not that muj taller wouldnt know the difference if we stood together,0
4529, aim shaylise2565,0
4530, nah i dnt have that cd yet gonna cop tho its hot?,0
4531, are u sure shhe sings that song?,0
4532, ahahahahahahaha i knew u should something stopid lol,0
4533, awws thats sweet =D,0
4534, yes I told u  today u was mean for the msn thing dat u said I took da wrong way =/,0
4535, yes sir i amm,0
4536, well my day was busy and im going to brake and answer all 72 questions lmao i see a few omg lots from you a few from gmac and from my boii as well <3,0
4537, lmfao i dont know whats to sick now the rest of me is better lol gayness wow im glad your online by the way lol,0
4538, haha i went to asdah in mangere,0
4539, and then and then,0
4540, Another day i have an exam today wana sit it for me its on beauty therapy and skin nails and bone anatomy :D,0
4541, lol ok good bout time,0
4542, cars and music,0
4543, yes ill tell u later,0
4544, hmm maybe your thinking of kiwis =P,0
4545, well the park is full of them,0
4546, better than u r,0
4547, ims fine thanks moo moo,0
4548, why do you asume im asian no im not,0
4549, clubbing during the week nooo siri i gota work friday. Ahhh yeh u hit a nerve and i wasnt feeling it just wanted to come home u guys have fun???,0
4550, clubs havent been in a lil while thought but im a club gurl,0
4551, i like playing wii and i do own a ps3 ps1 and playstation *ehm* for crah bandicoot and spiro the dragon lol i also have a 360,0
4552, im a good girl gone mad hmm that wasnt an option was it :P,0
4553, light sleeper,0
4554, I am a fan and i have owned a race car i didnt brought it standard added a muffler and gauges and that was pretty muj all i didnt think it needed anything else i called him spongebob cause he was yellow bight yellow,0
4555, Im Chill,0
4556, goodie goodie lol,0
4557, No im not,0
4558, no but you can be my side kik lol,0
4559, not the world the beings that walk the earth,0
4560, no kiwi,0
4561, yeah its gross like a liquid dump is how i look at it,0
4562, i have fear but for lil things i like taking chances,0
4563, yes i am,0
4564, no i work full time and i study =),0
4565, shizzle im 4 yougest,0
4566, aww scotty i thought i told you lol yes im now apart of the zoo family =),0
4567, Im most certainly am,0
4568, No im a kiwi kid lmao,0
4569, No they pretty muj know err thing about me,0
4570, yes sir yes i am lmfao chikety china,0
4571, Yes i am lol,0
4572, yes and u know it check fb u said said u agreed with me =D,0
4573, chesse ball ill leave that up to you,0
4574, lol no but im skeerd of giants,0
4575, nope not at alll,0
4576, yeah i can be but not always that'll mean im clingy lol,0
4577, im on time always on time,0
4578, lol i think ill look betah at 50,0
4579, aaaaaaaaaah after i have kids :P hint hint,0
4580, like melb in new zealand lol,0
4581, =O ur so crule lol no way no how the dingos will eat you lol,0
4582, lol yeah hes worth waitn up for always waiting on him lol aww about the foot lol sorry in a dorky mood,0
4583, funny serious easy to talk to loving and shes crazy like me :D:D:D:D:D she borrows my clothes and dont bring them back and she does they have stains on them my shoes come back dirty she talks wayyy to fast i always have to buy the first rounds lol bros before HOES hair and nails hair and nails just not for the last hmm 3 months maybe lol cheeka boo,0
4584, well from bio parents not but my step mums mum is still alive i was prtty muj raised by her as well :D:D shes out lived all her husbands as well lol,0
4585, lmfao for got you were a girl kidn nah cause i spammed everyone with that question and majority i have in my list are guys except u and bunzz soooo sori :(,0
4586, no i live on my own *ehm but at there house today using ther net while they at work :P nets still being gat but as of 8pm tonight itll be algood ill hopefully be back lol,0
4587, thank you hes a hotty =),0
4588, shes got a look about her (poo) lol i dont know weird but lalas cuter :D:D,0
4589, 4 lond dam years lol thats cool im happy thought :D:D nissan patrol :D we go camping alot so gota cart the fams round somehow :D we all have one lol,0
4590, i havent held one my sister inlaw had piks taken with one i think there scary lol i dont like them cute and cuddly in piks But,0
4591, .........,0
4592, QUEENSLAND YALL LOL,0
4593, boo boo,0
4594, lmao why do you ask me things you already know jeez lol,0
4595, lol see below,0
4596, my sister telling me she needs to talk about something really importanat that she couldnt talk to me on the fone bout earlya,0
4597, Barbie is plastic lol,0
4598, Batman,0
4599, Lmao we not gonna listen r u lol its batter as in fish batter Lmao ree,0
4600, beach,0
4601, lol maybe not if im on the outside of the pool ill win for sure,0
4602, my dad had a red mr2 mum had an rx7 that was my very first car :P got it when i was 18 didnt have himlong though cause i came back here :( i had to teach myself how to drive in parahaki,0
4603, lol nah ahh told u im not going no wea alone,0
4604, that you are =DD,0
4605, aboriginal ceremony,0
4606, ewww no lol bacon eggs and coffee maybe,0
4607, bloke,0
4608, shes coming,0
4609, Blue,0
4610, both are gross lmao,0
4611, lmao ok,0
4612, tell me?,0
4613, bugger rooz lmao,0
4614, yeh i know that so ask and ill answer,0
4615, who you waiting for spam from,0
4616, huh im lost now wat u talking about again lol,0
4617, kk bye have a good rest of ur day,0
4618, Beauty within :P,0
4619, Can i go home right now,0
4620, lmfao!! thats not counted as a question so this on gets taken off your number of questions you have asked :D:D,0
4621, yes sir u can,0
